instructions,cycles,cpu-migrations,branches,branch-misses,context-switches,cache-references,cache-misses,L1-dcache-stores,L1-dcache-loads,L1-dcache-load-misses,LLC-stores,LLC-store-misses,LLC-loads,LLC-load-misses,minor-faults,page-faults,Thread,seconds,matrix_workload,Class,energy_joules
1031166947568,1106951421533,33,66796706059,154347883,32530,9390568800,4969810905,104095729514,266151650239,24484162888,12788971710,494594456,7778893239,4452200986,12557,12557,10,38.48,1061208,SG,
1028917714221,1115471997276,37,67257000478,154677958,32696,9517850238,5051706204,104188156883,267380077493,24514074631,12739302662,505079879,7952062942,4528686283,29633,29633,10,38.67,1061208,SG,
1036968873458,1116873249040,63,68258535015,154581360,33058,9419767742,4999737289,104210694117,267323863220,24510549533,12749535087,509417345,7848824077,4486202300,21227,21227,10,38.98,1061208,SG,
1037648927965,1122650229868,84,68878104063,155128789,34598,9181181289,4937029059,104157231554,267662992514,24538240551,12754567592,512634242,7604539727,4395432793,19772,19772,10,40.03,1061208,SG,
1033221670770,1126345209049,60,67504072382,154783498,33630,9583081500,5099720873,104192393138,267362402001,24503775603,12778796261,519978057,8000354717,4548361033,33831,33831,10,39.39,1061208,SG,
1034284530691,1094982595345,37,67825175517,154246859,32134,9391665560,4966856744,104225258657,267454034135,24519364586,12741720512,501529109,7821206054,4455248745,23209,23209,10,38.17,1061208,SG,
1039364143418,1133433774770,88,68972712778,155433828,35035,9353366542,5076478481,104154479736,267649359026,24512191754,12744569261,523645795,7755921269,4512030502,42256,42256,10,40.34,1061208,SG,
1034447070283,1124565493404,86,68439695488,154869233,33882,9431792290,5044023659,104185135401,267409049848,24504790791,12753180700,508053126,7859254236,4530591657,25015,25015,10,39.51,1061208,SG,
1036186875366,1126082681508,71,68231880159,154944701,34246,9136396218,4970551495,104175059130,267411288327,24524943044,12740596107,490436631,7584085701,4426284301,16204,16204,10,39.9,1061208,SG,
1039005422677,1142101940879,124,68876430056,155973461,36010,9250246789,5067728298,104043494475,266903878047,24496550980,12729586694,511152259,7670617555,4508851638,32163,32163,10,40.98,1061208,SG,
1035705073478,1165006647585,47,68522733866,154943116,34254,9413999052,5032148458,104265697568,267912093182,24516977797,12759649995,521400786,7856582980,4492487409,29593,29593,10,40.48,1061208,SG,
1035466313635,1125580782909,72,67884894588,154857334,34115,9303239887,5074050329,104171624779,266585520081,24483897246,12733994920,503556586,7733284598,4532826821,37990,37990,10,39.82,1061208,SG,
1032040201988,1131869171518,70,67607767477,154650761,33774,9310459153,5004572598,104322806699,267183715326,24542813846,12748246625,487865774,7759698313,4498649177,19850,19850,10,39.66,1061208,SG,
1031205869274,1119375033789,38,66956630910,154401294,32687,9506182994,5076458651,104217431521,266751986663,24508115463,12760164814,508434768,7943416624,4557311987,29566,29566,10,38.82,1061208,SG,
1035389558072,1117689520152,91,68252463672,155269415,34676,9272949736,5040715391,104311400156,267368207493,24506619877,12749769978,503422459,7703313695,4492741316,21259,21259,10,39.89,1061208,SG,
1034752133115,1171616689677,45,68983566326,155146173,34577,9457787795,5063504558,104246840100,268523772897,24535411097,12757879303,526133643,7881725535,4538830185,29667,29667,10,40.88,1061208,SG,
1055069092759,1308443456725,110,74144344496,158673695,46800,11663979953,6396135033,104289120469,270144427466,24307470574,12964333246,583626362,9825731522,5775913183,7654,7654,12,40.1,1061208,SG,
1058498345335,1355504973538,120,74932549160,159805546,49498,11761682002,6591364269,104347260349,270675429937,24311175420,12950270205,636252152,9960390599,5932356801,43693,43693,12,41.71,1061208,SG,
1060891892965,1311445615565,63,75216382344,159361902,47959,11763828941,6451069269,104248320308,270817342899,24311189584,12977652053,637540341,9917364503,5777599534,18850,18850,12,41.08,1061208,SG,
1054525432301,1308660739730,116,73819109837,159453994,47023,11672957961,6530212112,104260736777,270367568486,24328208929,12949368295,631132234,9894875778,5925196532,26419,26419,12,40.28,1061208,SG,
1056646610587,1323306034565,128,74442550366,159952512,48968,11764041352,6472675466,104163390756,270121380005,24299724005,12986629335,633275807,9948074893,5806769902,22085,22085,12,40.94,1061208,SG,
1057254250262,1320584774759,125,74445561142,159403053,48821,11757659619,6609507664,104192924253,270428489920,24295071048,12921470006,647933244,9976745851,5932204527,22109,22109,12,40.85,1061208,SG,
1057182649217,1344564491578,149,74566431028,159442468,48725,11728048773,6611987712,104147399013,270187302227,24283253450,12938310728,632678043,9938753442,5940335053,22930,22930,12,41.41,1061208,SG,
1061016249707,1342674826327,88,75341553085,158932727,47867,12074003213,6653338659,104168319058,270845175558,24233568676,13004378509,655586665,10211814264,5934599887,21440,21440,12,41,1061208,SG,
1059909386644,1394638574523,132,75256427674,160216402,50542,11844109173,6610530416,104155847922,270786243730,24348341503,12963794543,633508812,10019650690,5916608278,28991,28991,12,42.85,1061208,SG,
1057648305629,1313706531944,93,74963115824,159083001,46242,11897837002,6576975830,104174940741,270968233742,24281540063,12998085854,659531940,10071054230,5893583232,29283,29283,12,40.37,1061208,SG,
1058745054126,1351013387035,142,75016664894,159789569,52031,11642617301,6419373090,104248338336,270906640365,24327033705,12923021426,592332832,9862993992,5801834595,12018,12018,12,41.44,1061208,SG,
1060960192287,1368795366976,109,75537301101,160203933,51315,11841086063,6609813689,104242431154,270932571680,24287450200,12976183354,645531140,10015330351,5925853072,18319,18319,12,42.1,1061208,SG,
1059744251776,1342866297546,117,75115238368,159837901,49916,11840619950,6646031459,104226201939,270345699711,24271856112,12988321327,671436166,9972807339,5941737894,38942,38942,12,41.84,1061208,SG,
1057456278796,1344712128843,96,74928699032,159878449,49533,11799669790,6466427128,104290900213,270794383750,24304245843,12966460731,616337618,9975380667,5818022499,19131,19131,12,41.48,1061208,SG,
1063291661411,1386617384384,123,75908494879,160438032,51104,11872030996,6632308154,104150480605,270950756996,24271456579,12976583817,664540690,10036737925,5917904411,26627,26627,12,42.79,1061208,SG,
1058926680133,1341968820820,159,74830321414,159801525,49992,11640811411,6555416214,104321018204,270598747814,24322215965,12962012761,657850640,9825682600,5868372782,34043,34043,12,41.99,1061208,SG,
1061476995939,1359869788284,91,75919168094,159929976,50726,11932028247,6573262046,104293752739,271138601043,24291729202,12987758761,656843105,10088775856,5895564525,34060,34060,12,41.65,1061208,SG,
1055391304914,1402089797780,202,75839634331,160505010,52818,11690109313,6577707870,104407479642,272719011145,24404535911,12959466108,633250185,9910079104,5962384421,38518,38518,12,43.58,1061208,SG,
1058789936927,1347014568653,88,74860890573,159316341,48612,11813575999,6620774297,104122410944,270155598724,24252725225,12970279509,645955889,9960370306,5915769642,24415,24415,12,41.16,1061208,SG,
1058152270012,1336656596907,128,74457907276,159284871,48270,11642878254,6495989124,104280144166,270182096745,24320352311,12943109553,604310746,9845394846,5838324318,18134,18134,12,41.21,1061208,SG,
1058126189436,1343311425157,163,74717142082,160227191,49213,11530425495,6568257572,104214257228,270576943268,24323302480,12890597154,627047730,9770661478,5912027700,34025,34025,12,41.62,1061208,SG,
1060262672066,1364332031520,135,75406016318,160313439,51048,11722904618,6551182833,104240828715,270904943749,24308188608,12951128805,651557927,9917325304,5861182540,24724,24724,12,42.21,1061208,SG,
1058384555465,1335561446806,148,74772649217,159599358,50934,11599828238,6497526791,104220466082,270445063518,24308246028,12946832739,627320664,9790579330,5855161204,18062,18062,12,41.24,1061208,SG,
1058909512586,1307024882208,178,74579926148,159558943,47875,11733182740,6540758445,104281626829,270260551964,24291446307,12949733014,652350487,9902023352,5832191436,34069,34069,12,41.01,1061208,SG,
1055944870203,1326736692099,136,74679782522,159139508,48359,11817273321,6476384200,104362444493,270829466811,24290048191,12970300453,614177298,9968793096,5842087775,17005,17005,12,40.66,1061208,SG,
1059610648157,1353169767876,71,74593898868,159270689,48232,11861146758,6561054909,104233336903,270297292622,24270770215,12985603329,645222610,10016053314,5872614745,18543,18543,12,41.18,1061208,SG,
1057645171263,1300857292889,98,74628628510,159022135,47953,11939685921,6545784671,104218062795,270694063280,24284108128,12990663280,629648310,10092653249,5904058685,24819,24819,12,40.09,1061208,SG,
1057219933525,1329213638667,155,74390696342,159180346,48381,11571933834,6491042435,104303896334,270228148127,24319048610,12928583505,614207024,9800279836,5856549563,15947,15947,12,41.28,1061208,SG,
1059930219922,1326571262025,124,75050989882,159267738,49307,11766928266,6444396802,104211574502,271018552085,24307693157,12970234399,597407853,9948746667,5814938212,10476,10476,12,40.48,1061208,SG,
1059676036065,1339455521417,123,74858860973,159102421,49716,11943701724,6613078337,104306617451,270362890949,24264172268,12979110901,656572331,10069653015,5909188442,24356,24356,12,40.88,1061208,SG,
4145574824863,2632842102979,2,253717641777,375270858,72243,16728990556,4839085569,424956848675,1084393606881,126632888990,50211898813,555621222,12998276005,4230654487,24196,24196,1,863.44,4251528,SG,
4145499412890,2631060624367,3,253842885305,375476678,72481,16736518785,4813002768,424853989038,1084636988024,126730218058,50238060860,553703161,13012802161,4221064156,33891,33891,1,862.62,4251528,SG,
4147549298449,2620301601831,0,253982670796,375454467,71658,16676014695,4817246668,424634563799,1084831139838,126582720934,50224510161,554749473,12912636144,4225660634,29876,29876,1,858.18,4251528,SG,
4145543563398,2635015196605,4,253689879159,375427469,72158,16587806766,4867607956,424962519729,1084494782944,126627650962,50212871325,561850414,12880008205,4258603921,29983,29983,1,863.82,4251528,SG,
4144542252605,2622970946953,0,253630384165,375282160,71733,16570727453,4795313647,425068727765,1084586186159,126623957432,50236889043,537762887,12860598664,4209554787,29873,29873,1,859.01,4251528,SG,
4142019795026,2621587778774,0,253172551989,374417668,71696,16717858042,4793529335,425226855995,1085239769528,126665270488,50275418703,554204056,13047002900,4228375140,29898,29898,1,858.65,4251528,SG,
4145132843343,2642150279531,3,253694742656,375436938,72290,16726877993,4861668258,425004676652,1084561982458,126742134499,50222599853,559259317,13025016478,4258192987,41736,41736,1,865.72,4251528,SG,
4146230478037,2641685952680,0,253799829652,375516943,72249,16696224266,4848398822,424872944692,1084513760341,126663359269,50195101391,550008741,13006132634,4255096861,41608,41608,1,865.19,4251528,SG,
4146136649431,2623268346897,0,253874182731,375477791,71737,16694851165,4812407332,424858927660,1084461574203,126581131784,50207877856,542726012,12955333309,4216690051,29878,29878,1,859.12,4251528,SG,
4146304135541,2635110291856,4,253944213578,375624796,72172,16639773019,4859199425,424847175088,1084346033937,126588239055,50193428362,557895348,12915890468,4250911331,30004,30004,1,864.12,4251528,SG,
4147101091755,2638338910417,1,253873428793,375496936,72182,16712607863,4863142174,424871408959,1084354380087,126609475203,50187196786,552501394,12989710619,4257587230,23761,23761,1,864.18,4251528,SG,
4145617913839,2636870949980,1,253779723215,375531943,72258,16646526826,4841938194,424907965537,1084375791381,126528544217,50186502191,551205941,12942036291,4240913034,30026,30026,1,864.52,4251528,SG,
4145443782495,2634916538802,7,253827862220,375581799,72530,16687288922,4797449129,424925913527,1084525950681,126672923580,50229449295,537079297,12990344638,4209147323,32914,32914,1,864.32,4251528,SG,
4145411191943,2643322904110,2,253817992014,375370473,72398,16715265943,4854605268,424916689017,1084535077364,126727885637,50214179457,553009090,13008564949,4253413044,34527,34527,1,866.7,4251528,SG,
4145738618841,2643352565816,6,253793986116,375619117,72357,16663504337,4831974841,424915381949,1084483865715,126719225566,50211677287,544172743,12972752589,4236203222,34529,34529,1,866.56,4251528,SG,
4145431171873,2640584047934,0,253693320670,375600382,72225,16676661405,4856398840,424906345714,1084522728421,126672097003,50207081463,553836902,12979857630,4257568166,41607,41607,1,864.9,4251528,SG,
4145909177150,2633930163135,4,253768305048,375404388,72205,16562698855,4856281025,425000144916,1084250022769,126545926353,50212798611,554085944,12851680525,4245299918,30004,30004,1,864.03,4251528,SG,
4145784162268,2633021621656,0,253731973766,375331613,72004,16695922225,4832518707,424948102383,1084627936743,126482435252,50181945920,543311585,13005100209,4251007965,29874,29874,1,862.19,4251528,SG,
4145821868129,2624615847696,0,253808867906,375927107,71773,16626609450,4814497849,424942000558,1084418799847,126538035496,50209426528,542840651,12896717013,4218338283,29897,29897,1,859.52,4251528,SG,
4145486110189,2637011953349,6,253819706905,375741063,72284,16750099540,4890765478,424861401358,1084682148094,126634387806,50209455126,568270816,13012804565,4271103342,26021,26021,1,864.85,4251528,SG,
4146274790148,2629981769616,0,253840215237,375510405,71932,16710814518,4804549033,424960204636,1084318036010,126729138196,50220444192,543300466,12991248248,4205543718,41610,41610,1,861.34,4251528,SG,
4145868834021,2638362399424,0,253789469462,376036977,72168,16730177353,4885842953,424915964655,1084459883833,126730077152,50232549189,562933880,13029498893,4272075684,41607,41607,1,864.18,4251528,SG,
4145381985530,2623372066592,0,253760141474,375208431,71734,16728974991,4808537153,424909678045,1084683024315,126558633044,50215080205,548761900,13002797824,4221825974,29898,29898,1,859.12,4251528,SG,
4145548614185,2637059202522,0,253799014516,375451401,72450,16708459146,4881034694,424921889908,1084496141674,126664607189,50208544792,561184410,13008915744,4273096923,41610,41610,1,863.9,4251528,SG,
4145759157148,2635521494370,0,253802494226,375550927,72084,16705771900,4866479894,424904705409,1084541864149,126582755768,50201356153,559471926,12989992795,4265784512,29873,29873,1,863.21,4251528,SG,
4146209554963,2631428258552,0,253818790225,375515242,71976,16637175100,4854555365,424943815782,1084323675554,126553848247,50181924544,548213358,12933920588,4253212886,29876,29876,1,861.88,4251528,SG,
4145208331018,2635949059195,0,253746478785,375203207,72414,16648549599,4862691671,424921228116,1084578720007,126471503492,50206736256,559661667,12944995676,4265455958,29899,29899,1,863.49,4251528,SG,
4144306253218,2640856150448,4,253561436569,375484751,72419,16726948909,4893317048,424931229988,1084906108344,126667484072,50210629725,578552758,13012334057,4273441253,41735,41735,1,866.63,4251528,SG,
4143964705593,2620440157506,0,253575056811,374933189,71658,16752091072,4816941765,424689789302,1085962927609,126633492202,50287164460,579727273,13010300768,4256721778,29877,29877,1,858.02,4251528,SG,
4145326060760,2627067387478,0,253708365501,375051663,71842,16724199019,4812270241,424915015522,1084620132826,126719452706,50215173335,558541978,13008615443,4211801907,41606,41606,1,860.4,4251528,SG,
4149526663138,2661084255683,27,254590111701,377528059,82581,16920529233,5213415756,424966434005,1084875053983,126503069574,50208476455,581443702,13192330892,4565567027,54793,54793,2,488.57,4251528,SG,
4149793042740,2627564449677,11,255049170703,377351695,83644,16655446125,4777047525,424817220313,1085653206851,126672778729,50245774374,548779352,12935328893,4201147177,40978,40978,2,494.8,4251528,SG,
4149785054014,2636275386930,22,254872244985,377669154,84984,16772312368,4893655632,425012800976,1085681062674,126553685677,50206185795,552039228,12965198501,4266417888,38141,38141,2,498.9,4251528,SG,
4148933153243,2664600635136,14,255406674407,377769007,84856,17084775699,5365272872,424428049925,1085168538925,126590043115,50266935221,612182615,13341538761,4725075063,45224,45224,2,502.13,4251528,SG,
4150547067779,2639614379936,21,254199400091,377462856,84251,16793539997,4991473882,425387195532,1085162764023,126634963259,50271359662,598097629,13044045225,4373014439,36297,36297,2,498.12,4251528,SG,
4150185130419,2619048881437,9,254993419613,377479353,83133,16734099306,4861812866,424907241746,1084601177503,126446745087,50168157696,527498189,12948761720,4249069071,42432,42432,2,493.49,4251528,SG,
4148590607718,2618933653441,8,255201666097,377104269,83574,16641342918,4748625100,424731177917,1085765774434,126637158668,50259124514,554318365,12927477520,4177835942,37125,37125,2,493.65,4251528,SG,
4150125411439,2643107258042,9,256028764409,378290187,86246,16690853185,4862308817,424980379193,1085946475001,126519681198,50232893411,571085136,12916866281,4256104178,25481,25481,2,501.52,4251528,SG,
4151935200981,2639521560675,7,254090933002,378151578,85317,16671478942,4887079991,425196398265,1084485108863,126531090076,50247884566,536127374,12905876502,4279557236,36521,36521,2,500.27,4251528,SG,
4145248650661,2631506544150,15,255384257687,377537742,84600,16599858120,4773159683,424758554053,1086500408595,126681876245,50234721957,579938561,12978637470,4248160035,32838,32838,2,497.73,4251528,SG,
